Datetime,Username,Text
2022-12-07 17:47:43+00:00,agneziadewi,Hmmm kayak dejavu ya per-rkuhp-an ini🙂
2022-12-07 17:47:13+00:00,iya_maniez32,"@mianurul55 @LBH_Jakarta Tau apa dirimu ttg hukum mba? 
Coba beri kami sdikit penjelasan terkait manfaat rkuhp yg terbaru"
2022-12-07 17:47:08+00:00,dlesteee,"sebenarnya RKUHP tuh mainan PDI-P aja wkwkwk. kalau beneran di sahin yang ngehina presiden, itu bakal jadi kartu mereka di 2024. kalau PDI-P ga kepilih lagi ya mereka pasti bakal turun kejalan dan nyari simpati publik. tapi kalau mereka kepilih, ya lu-lu semua bakal kena tekan. https://t.co/vkdZ5fwWbv"
2022-12-07 17:45:26+00:00,tuitnaya,"@SeputarTetangga Ini masuknya pidana kok. Bawa aja ke ranah hukum. Jangan lupa kumpulin bukti kaya video cctv atau lainnya. Untuk aturan lama cuma dipenjara berapa hari gitu, tapi lumayanlah bikin dia kqpok wkwk
Nanti ada RKUHP tapi masih rancangan"
2022-12-07 17:36:59+00:00,typicalemofairy,"Pelaku bom bundir dibilang teroris yang “nolak” RKUHP, wkwk udh tau sih arahnya kemana, yg ikut2 demo nolak nnti pasti dicap teroris in the end🙃🙃"
2022-12-07 17:36:55+00:00,mas_berewok,"@sh4d0wbL4ckz sejak kapan teloris peduli RKUHP, masak iya mereka mau sebarisan sama @PartaiSocmed"
2022-12-07 17:36:04+00:00,anarchypelago,"Orde paling baru, paling Orde Baru.

#SemuaBisaKena #RKUHP"
2022-12-07 17:32:39+00:00,RepelitaO,"[HOT NEWS] Soroti Pengesahan RKUHP, Direktur KedaiKOPI: Mirip Cara Tiongkok, Pemerintahan Yang Otoriter! https://t.co/YyEHiRoGK2"
2022-12-07 17:31:41+00:00,LAKI_BEKASI,"@MataNajwa Kami secara sukarela membantu mengawasi menegur dan lapor tindak korupi , pungli dll 
Serta melibatkan media dalam pelaksanaan tugas. . . Dalam mengkonfirmasi sebuah keadilan dan kebenaran sepertinya menjadi hambatan karena RKUHP ini."
2022-12-07 17:31:33+00:00,dearhil,Ini lama2 buka twitter kena rkuhp kayanya
2022-12-07 17:30:34+00:00,wwwWINNERrrr,"@AmAn_Dah Coba dilihat dulu, aktornya buzzer RKUHP sama Omnibus Law nggak."
2022-12-07 17:29:13+00:00,danielhalim_,"bem beman pada teriak teriak doang di sosmed tolak RKUHP. turun demo kaga. perut lu kebanyakan disumpel duit taktis sih, belom lagi yg kejebak mabok ama ugem. kelar."
2022-12-07 17:26:47+00:00,putihamidah1,"Mendesak agar pengesahan RKUHP rudapaksa di setujukan
#evakusumasundari
#evaksundari
#evasundari
#perempuanberani
#tokohinspiratif
#Jatim 
#Madiun 
#Nganjuk 
#jombang 
#Mojokerto https://t.co/RwdgFg4D6J"
2022-12-07 17:25:18+00:00,rajarnold,Rkuhp?
2022-12-07 17:24:07+00:00,IlkVi3tn4mDrip_,@mingruiw kemarin RKUHP jadi UU udah tau?
2022-12-07 17:22:58+00:00,olivia_aletea,"@berjalankekiri @sbyfess Raiso saiki mas, kan RKUHP wes sahhh. 
Check an check in melbu penjara (kecuali duwe surat nikah)"
2022-12-07 17:11:26+00:00,Swordthatblink,"@wwwWINNERrrr Mantap sekali yah, membayar para influencer samph buat membungkam majority voice yg menolak RKUHP karet. Keluar modal kecil buat mengamankan keuntungan besar.

Kalau udah implement terus siapa yang bisa mengkritik pedas pemerintah? Apa badut? Konoha konoha"
2022-12-07 17:09:00+00:00,muslikhaayu,Mo curhat di medium tp inget rkuhp udah sah
2022-12-07 17:08:56+00:00,taufanrelaks,"Setuju. Soale aku sek gak eroh bakal kudu yo opo lek wong terdekatku dadi korban bocil2 iki. Darah dibalas darah, simpel.
""Violence is always wrong, biar mereka diproses secara hukum...""
Hukam hukum, panganen iku RKUHP sing anyar. TAEK SAK LAUT! https://t.co/FcKTr37gMN"
2022-12-07 17:08:13+00:00,adesetiawan__,RKUHP ngeri juga https://t.co/BZi4CM65T5
2022-12-07 17:07:45+00:00,EdoSilo,"@HasanMuzammil2 @Dennysiregar7 Udah ada di RKUHP yg kemarin di sahkan DPR, cuma kayanya banyak yg protes sebagian dari RKUHP, mungkin utk mengkonter gerakan begini supaya tumbuh subur"
2022-12-07 17:06:59+00:00,ArdiZA14,"Dalam rangka mensosialisasikan RKUHP, Kominfo melalui Ditjen IKP bersama Komisi III DPR RI dan Pemerintah Kabupaten Wonogiri kembali menggelar kegiatan Pertunjukan Rakyat “Sosialisasi RUU KUHP” melalui Pagelaran Wayang Kulit.
@kemkominfo @PlateJohnny https://t.co/l2Yqym6RY8"
2022-12-07 17:04:11+00:00,abeliaanap,@1990CME iya grgr di prank sm pengesahan rkuhp
2022-12-07 16:59:34+00:00,jarjarxyz,Ternyata RKUHP bener2 nge state ideologi apa aja yang dilarang yak wkwkwk
2022-12-07 16:59:20+00:00,anansaptr_,RKUHP yang sudah disahkan akan merampas hak-hak dalam berpendapat serta berekspresi. Contoh saja dalam pasal 188 tentang pelarangan marxisme dan ajaran yang bertentangan dengan Pancasila.
2022-12-07 16:58:45+00:00,anansaptr_,"UU Cipta Kerja No.11 saja sudah membuat banyak hak rakyat dirampas, ditambah dengan persembahan barunya yakni RKUHP yang sekarang sudah di sahkan."
2022-12-07 16:58:33+00:00,Bukansa74083853,@CNNIndonesia Biasanya nataru...skrg gara2 RKUHP.... Entah apalagi cerita selajutnya.. Apalagi .. 😱😱
2022-12-07 16:57:28+00:00,hai_ryl,"@SeputarTetangga Manfaatin RKUHP yang baru, langsung aduin wkwk"
2022-12-07 16:56:03+00:00,CB050519,"@kaesangp Bejomu wes meh nikah mas.
Opo jangan2 RKUHP sengaja disahkan pas dekat hari pernikahan anak presiden, biar gak kena boomerang? Wah wah wah kontrasepsi apalagi ini https://t.co/hacrvFKuho"
2022-12-07 16:55:10+00:00,tvOneNews,"Kritik RKUHP, Dubes AS: Dampak Negatif untuk Iklim Investasi Indonesia https://t.co/DaPD9HkWhs"
2022-12-07 16:52:06+00:00,satyarzky,"@AndarawusYusuf @karimnas_ bagi mereka, semua yang di pemerintahan indonesia itu anti-islam. Nggak perlu nunggu RKUHP buat dia nyerang. Momennya terlalu aneh dan terlalu spesisik, itu yang bikin orang merasa aneh.
Apalagi dia udah setahun bebas. Dan mantan napi teroris yg kok ga diintai intel gitu."
2022-12-07 16:51:43+00:00,thinkaboutbay,Rkuhp dah di sahin ajg.. itu pemerintah lebih mentingin selangkangan kah daripada korupsi?
2022-12-07 16:51:29+00:00,digstraksi,4 Pasal Kontroversial di RKUHP Dari Demo Hingga Penghinaan Lembaga Negara https://t.co/4cMQe0ML1m
2022-12-07 16:51:05+00:00,DenBey04,"@ernestprakasa @jokowi RKUHP berlaku 3 tahun setelah di sahkan, di masa itu Jokowi sudah bukan Presiden."
2022-12-07 16:50:28+00:00,dea_zaharah,"@kaesangp Ayok,si mas nya yang bikin begitu ketat ketir🤣,ingat loh RKUHP 🤣🤣🤣"
2022-12-07 16:48:24+00:00,yudavvu,"Ngeri juga kalau ternyata negara mencetak teroris.
Dan sudah disetting agar umat Islam yg dipojokkan.
Dilepasin pas isu RKUHP lagi panas. Berarti udah di-brainwash dari kapan tuh??"
2022-12-07 16:43:14+00:00,14inwild,"Open AI ChatGPT bisa disuruh buat RKUHP yang gak bermasalah gak ya? Kalau bisa kan lumayan, bisa menghilangkan lembaga yg korup dan gak berguna."
2022-12-07 16:42:47+00:00,handy_uye,"@EnzyStoria Kak eNzy gmna tanggapan nya terhadap rkuhp 
Biar berat gitu bahas nya"
2022-12-07 16:39:12+00:00,MCAOps,"Aktvis: ""Indonesia saat ini seperti pemerintahan China. Di China Anda boleh mengkritik pemerintah, tetapi pemerintah lokal. Jangan pemerintah komunis China. Kalau Anda mengkritik pemerintah pusat, selesai hilang besoknya."" 

https://t.co/sxMkyBBCrW
#RKUHP"
2022-12-07 16:35:11+00:00,Rizalirusydan,"Ramai-Ramai Bahas Pengesahan RKUHP, 
Kayak yang Si Paling Tau Aja."
2022-12-07 16:35:05+00:00,yoqasetiawan,RKUHP jadi bahan ketawaan dunia wkwk https://t.co/p0EzB2au1x
2022-12-07 16:33:33+00:00,AziLLampunG,"@Fahrihamzah Coba abang kritisi masalah pulau2 yg akan dilelang, Draf rkuhp yg banyak mengandung pasal karet.
Apa menurut abg ?"
2022-12-07 16:32:38+00:00,RasaAris,@HukumDan Bapak lu tau RKUHP ga?
2022-12-07 16:31:57+00:00,SyahRiz75239430,@ruhutsitompul Urus RKUHP aja bg itu lebih penting demi bangsa kita hukum udah kayak suka2 hati penguasa aja tu yg buat miris bg ente sarjana hukum tapi ga ada panutan nya bagi kami
2022-12-07 16:31:28+00:00,2ndHolmes,"@andikamalreza Siapa juga tau kalau KUHP Indonesia dah tua.
Yang dipermasalahkan itu point yang ada di dalamnya. 
Silahkan mau buat RKUHP asal jangan yg bersifat membungkam demokrasi, melanggar hak asasi manusia atau yg menyalahi Pancasila"
2022-12-07 16:30:31+00:00,freakaroid,@jesuisnura ati ati kena rkuHp
2022-12-07 16:28:01+00:00,_al_p,Mampus kau dikoyak koyak RKUHP
2022-12-07 16:27:41+00:00,BoesthamiA,"@RamliRizal Anehnya lagi, dari berita yg viral, anggota DPR yg mengesahkan RKUHP tsb hanya dihadiri oleh 18 orang anggota saja dari 500 lebih anggota, apa ya benar syah RKUHP tsb.??"
2022-12-07 16:27:23+00:00,Otto2860,"@HukumDan Bro RKUHP, Ama Surga aja ngerti banget!!!"
2022-12-07 16:25:38+00:00,DeWallz84,"@catreonot Cerita² yg masih berjalan
1. Kasus Ferdi Sambo beserta efek²nya (kasus suap tambang dll)
2. Terbongkarnya Lelang Pulau Widhi.
3. Pengesahan RKUHP"
2022-12-07 16:22:38+00:00,ahiddenpearl_,"Emang yaa. Heran kenapa makin banyak orang koploan disetel kenceng-kenceng gitu.
RKUHP ada pidana buat tetangga macam gitu gak? https://t.co/ERfGwwgVj0"
2022-12-07 16:19:25+00:00,AndarawusYusuf,@satyarzky @karimnas_ Kan ada yang nentang RKUHP karena dianggap perubahannya itu anti-Islam.
2022-12-07 16:17:45+00:00,GoposId,"HMI Cabang Gorontalo Gelar Demonstrasi Tolak Pengesahan RKUHP Bermasalah

#HMIGorontalo
#PenolakanRKUHP
#RKUHPBermasalah https://t.co/2xkT0FqGy5"
2022-12-07 16:16:45+00:00,KahmiJu,"Kecewa RKUHP Disahkan, HMI MPO Cabang Gorontalo Gelar Aksi Damai https://t.co/tnvOYtQ3lT"
2022-12-07 16:16:32+00:00,riauexpresmedia,Motor Pelaku Bom Bunuh Diri Polsek Astana Anyar Bertuliskan Kritik RKUHP - Riaunews https://t.co/KteKfJbNlI
2022-12-07 16:16:30+00:00,ianmandagie,RKUHP ini emg banyak pasal karetnya. Tapi yg diramein media-media abal ini juga banyak ngaconya 😂
2022-12-07 16:14:42+00:00,hiruella,@valuablepotat0 ajg remember when ig dia diserang gr2 dpr ri ngeluarin rkuhp
2022-12-07 16:14:13+00:00,miband50,"@undipmenfess Harusnya RKUHP memperketat Pasal tentang Perundungan/bullying, biar ada yang begini si pihak bersangkutan langsung kena hukum pidana"
2022-12-07 16:13:08+00:00,kumparan,"RKUHP telah disahkan pada sidang paripurna DPR, setelah diundangkan oleh Jokowi, KUHP baru akan berlaku pada 2025. #newsupdate #rkuhpdisahkan #news #newsflash https://t.co/plJHXGXUFc"
2022-12-07 16:13:06+00:00,budelisa12,"""Tidak setuju dengan RKUHP jangan melalui protes, lebih baik melalui jalur hukum""
The most idiot stuff i have seen on tv today.
Apa kabar nih negeri fantasi?"
2022-12-07 16:12:47+00:00,JnCinta,RKUHP itu yg bikin siapa sih...
2022-12-07 16:10:23+00:00,AfifRifqiH1,"Dari pengesahan RKUHP yang saya setujui cuma hukuman untuk berhubungan intim diluar nikah, sisanya tai."
2022-12-07 16:10:01+00:00,WartaEkonomi,Duh... Warga Sipil Laporkan Orang PKS ke MKD Soal Adu Mulut dengan Pimpinan DPR Terkait RKUHP https://t.co/pI4y3IhZIs
2022-12-07 16:09:39+00:00,swara_semesta,Ulasan mata Najwa tentang RKUHP yang disetujui jadi Undang-Undang - Media Semesta24 https://t.co/GoAMXH8VN4 https://t.co/X0FcjVzVbh
2022-12-07 16:09:08+00:00,calmelax,idk but RKUHP bikin seolah kita tinggal di korea utara tapi versibhidup bayar sendiri ga dr pemerintah Zzz https://t.co/5DuDVYhBPd
2022-12-07 16:08:09+00:00,andijadmiko,@Kangjaill Itu motor shogun biru bagian platnya sudah ada kertas putih coretan tangan belum ya? Yang katanya protes RKUHP.
2022-12-07 16:07:47+00:00,Randitamaaa,"Iya aneh dah ngapain terrorist mikirin RKUHP dah? Padahal isinya islami banget, pelarangan sex diluar nikah aja kan yang nolak anak² muda semua dan itu rujukan dari orang² yang taat beragama, aneh bener ya terrorist."
2022-12-07 16:06:55+00:00,carneology,RKUHP adalah produk bukti pemerintahan yang gak bisa mengendalikan oligarki di negara nya. And the way government respond the protests... 🤮
2022-12-07 16:06:49+00:00,Kaokoiphed,"RKUHP nyet bosok, ning yo ora nganggo ngebom sluurrr. 😒🤦🏻‍♂️"
2022-12-07 16:06:21+00:00,RianBagusH1,@AREAJULID Kalau punya tetangga yg suka nyuri kena rkuhp denda brpa???
2022-12-07 16:03:35+00:00,nonanov98,"@yailahwaz Adek aku tidurnya sering mengertakan gigi. Kirain lapar gitu, eh ternyata geram karena DPR RI mengesahkan RKUHP yang bunyinya sangat axsvdgejkdjf itu"
2022-12-07 16:03:29+00:00,Raincitystrike_,"Vandalis!
Pemerintah akan mengesahkan RKUHP atas valdalism dengan denda 10jt!? Gimana nih tanggapan kalian?"
2022-12-07 16:03:24+00:00,UsmanzalP,Cewek belum bandel kalau belum ikutan tolak RKUHP bareng kaum laki. Let's go! Besok konsolidasi.
2022-12-07 16:02:06+00:00,jri_samsoe,"2020 demo nolak RKUHP 
2022 sah juga mana masih ngaco lagi
NT kata gua"
2022-12-07 16:01:54+00:00,EdwinAwak19,"MARGARITO KAMIS, KAMU ORANG HUKUM, KAMU PASTI PAHAM BAHWA HUKUM BISA MEMBEDAKAN ANTARA PENGHINAAN, PENCEMARAN DAN KRITIK.
KENAPA KAMU BILANG PENETAPAN RKUHP : KONYOL https://t.co/80aOOy50cM"
2022-12-07 16:00:37+00:00,bhp_semarang,"Wamenkumham: Pengesahan RKUHP tidak Terburu-buru https://t.co/DtYqEItZ4E 

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti #KumhamSemakinPasti #Kumham #kemenkumham #kemenkumhamri #Twitter #KumhamSehat #2022SemakinPasti #BeritaTerkini #news #Berita #KUHP #jateng"
2022-12-07 16:00:09+00:00,zain_romlah,@sahaL_AS Pengalihan RKUHP?????
2022-12-07 15:59:00+00:00,aktiviskampung,"Terorisnya pada pinter2, munculnya jelang Omnibus, jelang RKUHP, jelang Pilpres."
2022-12-07 15:56:50+00:00,LokTjhauw,"@FraksiRakyatID Saya mau unduh analisa masalah masalah dalam RKUHP, tolong diberitahu unduh kemana atau kalau mau beli bukunya, berapa harganya."
2022-12-07 15:56:40+00:00,ARisnawan82,"Tenang, ada RKUHP!!!. https://t.co/UUpXz9M5R8"
2022-12-07 15:53:28+00:00,Nengnengpondasi,"Disahkan DPR RKUHP akan memiliki konsekuensi logis yg tidak baik!
Akan berpengaruh juga secara ekonomis, dan rakyat banyak menanggung akibatnya.
Pengacara kondang Hotman Paris pesimis dgn keberadaan KUHP baru nanti!🤔🤔🤔😢😢 https://t.co/hJwoD3sh4F"
2022-12-07 15:51:38+00:00,lpminstitut,"Baca selengkapnya di https://t.co/cWx4uWVHsL

#rkuhp #kuhp #jokowi  #persma #lpminstitut #bacatulislawan"
2022-12-07 15:50:28+00:00,dediarifch,Apakah ini ada hubungannya sama pengesahan RKUHP kemarin ya? https://t.co/foVvCNEzzr
2022-12-07 15:49:53+00:00,namanya_yusuf,"mantab guys dengan adanya uu baru ini kita di buat harus makin pinter ngejokes pemerintih, mantab next level
#SemuaBisaKena 
#RKUHP"
2022-12-07 15:49:48+00:00,666ekki,Jd perbincangan media luar nih RKUHP  mana trevor noah wkwkwk 🤣 https://t.co/SR2100JGui
2022-12-07 15:49:27+00:00,mimpibazah,Rkuhp https://t.co/jZWWruQ0Sx
2022-12-07 15:48:49+00:00,diahzm,"jadi begini rasanya chatan sama cowo yang umurnya 5 taun diatas gue, ngomonginnya isu terkini: rkuhp"
2022-12-07 15:48:45+00:00,ibnu_AbdulManan,"Hahhaa...RKUHP minimal penjara 2 tahun buat koruptor ! dan DPR pun setuju.
GA MALU NGAKU WAKIL RAKYAT ???
@DPR_RI 
Saran untuk kalian BOS ! para yang ngakunya wakil RAKYAT @DPR_RI, 5tahun minimal dengan KORUP MINIMAL 1M.
MAX Seumur Hidup/HUKUM MATI dengan KORUP Minimal 10M."
2022-12-07 15:47:04+00:00,massotan,Yess bisa cepet kaya lewat RKUHP https://t.co/zkuzUviXd8
2022-12-07 15:43:23+00:00,BorneoMandau,"@mardigu024 PKS ikut tanda tangan draf RKUHP 👇👇👇
Karena Kader PKS banyak yang terlibat Korupsi, mulai dari Korupsi Kuota Sapi Kurban hingga 4 Petinggi ACT korupsi Dana korban Lion Air. https://t.co/Fux4eTjAtO"
2022-12-07 15:43:16+00:00,jaka_gabut,"@AnakLurahIstana @Hilmi28 Silahkan komplain ke menag, mui dan dmi.
Anda bilang ane tolol...
Konyol bgt....
Sebelum ada rkuhp dah ada itu UU ttg hal ini.
Sahur dan tabligh aman2 aja.
Kmaren2 kemana aja...
Kog protesnya skrg..."
2022-12-07 15:41:29+00:00,dimasembodo,"Orang tua Indonesia ngeluh:
""Ini anak-anak kenapa ya... Orang tuanya udah sepuh tapi ngga diurusin.""

Kelakuan orang tuanya:
""Nyusun RKUHP"" https://t.co/yZozfAwGA1"
2022-12-07 15:40:26+00:00,yatim_sukses,"@SeputarTetangga Di RKUHP yg baru ada pasalnya, bisa diaduin ke polkis https://t.co/WQHlkuNg9s"
2022-12-07 15:40:18+00:00,red_Beritapojok,Kertas Tolak RKUHP yang Dibawa Teroris Jadi Sorotan https://t.co/uEY7RdQ59Z
2022-12-07 15:39:53+00:00,gatotsuhiro,"RKUHP Disahkan, Pengamat Sebut Mirip Cara Tiongkok https://t.co/Aqk8thx0bN"
2022-12-07 15:38:36+00:00,fisihumanisy,"Banyak pasal RKUHP yang ramai diperbincangkan, salah satunya tentang penghinaan Presiden, Wakil Presiden, dan pemerintah."
2022-12-07 15:38:33+00:00,fisihumanisy,"""Tentang Salah Satu Pasal RKUHP"""
2022-12-07 15:36:13+00:00,ir_firmansyah1,"@nuhanuhaa Kalo bunuh diri jadi pengalihan isu kaya nya nggak sih nuh, kegiatan teror pastinya punya message gak cuman bom bunuh diri dan selesai. Nah disahkan nya RKUHP jadi momentum yang dianggap tepat buat dia nunjukin kalo hukum buatan manusia itu salah."
2022-12-07 15:34:21+00:00,aldoedoy2,"Diwarnai Interupsi Panas dari PKS, DPR Sahkan RKUHP Jadi UU https://t.co/Jf1g8fC0ET"
2022-12-07 15:33:42+00:00,davinjohann,"@kirainUjan RKUHP udh berlaku, daripada di denda lu 10 jokut. Yang jaga ngarti politik"
2022-12-07 15:32:25+00:00,Mrs_SSHY,"@aikel112629 @HukumDan Proyek terorisme pengalihan isu #NKRI harga obral; pelelangan 100 pulau di Maluku, pengesahan RKUHP, perang bintang, sidang Sambo, tambang ilegal Kabareskrim, tragedi Kanjuruhan, IKN, kereta cepat yg tekor, utang 7490 triliun, nilai dollar hampir 16 ribu 😆 rakyat udah muak! 👎"
2022-12-07 15:31:19+00:00,p_sastro,@mazzini_gsp Pdhal rkuhp islami bnget lho...menghukum orang berzina..trus nga boleh demo..kan salafi banget tuh
2022-12-07 15:30:08+00:00,rollersk8erboi,@haunz Nge-endorse/jadi buzzer rkuhp yang baru….
2022-12-07 15:28:00+00:00,APebriati,@AREAJULID Aku akan kaya raya jalur RKUHP yg pasal ini. 😂
2022-12-07 15:27:55+00:00,nakresna77,Niat hati antusias nonton versi filmnya Okky &amp; Nirmala.. tapi Tissa Biani ternyata buzzer RKUHP... so dengan berat hati saya memutuskan mengcancel mbak Tissa
2022-12-07 15:27:25+00:00,manunkso,@metropolicry thanks mas! semangat untuk hari ketiga besok! gara-gara rkuhp pasti bakalan ada aja laporan aneh masuk :'
2022-12-07 15:26:15+00:00,Layada_id,"Rupiah melemah, RKUHP diresmikan, Bom bunuh diri, Sambo dan misteri Polri, Bencana alam...Ibu Pertiwi ""benar benar"" sedang bersusah hati"
2022-12-07 15:26:08+00:00,manusiiawi,@vietnamdripz Itu kartu apa naskah RKUHP? 😭
2022-12-07 15:25:09+00:00,zaraoktavionita,@el_avraham Ad pesan tersembunyi. Seakan mengatakan klo ngga setuju RKUHP = sekelompok dengan teroris
2022-12-07 15:23:45+00:00,blackswayy,besok bahas RKUHP sama ketua bem u
2022-12-07 15:20:49+00:00,nafin_xdtr,"Pasal 2 RKUHP bilang :
Intinya bahwa tempat hukum itu hidup dan sepanjang tidak diatur dalam Undang-Undang ini dan sesuai dengan nilai-nilai yang terkandung dalam Pancasila, UUD NKRI Tahun 1945, hak asasi manusia #menujupengesahanKUHP
#KUHPtanpapasalkaret 
Pakai KUHP Nasional"
2022-12-07 15:19:39+00:00,nugi1209,"ga punya opini soal rkuhp, cuma keterkaitan rkuhp sama teroris jadi bikin bingung. sengaja?"
2022-12-07 15:19:07+00:00,Sutrisn11901147,"@ernestprakasa @jokowi rkuhp udah digagas sejak zaman orba , sekitar 40 tahunan,  mau ditambah 40 tahun lagi , baru disahkan ?"
2022-12-07 15:18:42+00:00,ruwetlur,RKUHP disahkan kawan kawan https://t.co/KRowZNz5Fc
2022-12-07 15:17:47+00:00,onomsalam2pas,"RKUHP:Neokolonialisme, Alat Represif Negara Berdalih Karya Anak Bangsa https://t.co/sVUSSOVPb0
Rabu
Ada 6.689.532
Meninggal 160.112
#TuntutJokowiMundur
#AniesPresiden2024
#justiceforibhrsandkm50
#bongkarkorupsibansos
#batalkanuuciptakerja
#bombunuhdiri
#FIFAWorldCup
#Wednesday"
2022-12-07 15:16:31+00:00,RepelitaO,[HOT NEWS] Anggota F-PKS Dilaporkan ke MKD Usai Walkout di Sidang Pengesahan RKUHP https://t.co/YVHj2d3arH
2022-12-07 15:16:17+00:00,PRAMPYS,"Engga terlalu paham tentang RKUHP, tapi liat produk ini diendorse dan di promosikan lewat selebgram udah aneh 🙏🏻"
2022-12-07 15:15:02+00:00,Mrs_SSHY,"@malefite @CNNIndonesia Drama teroris bikinan Intel &amp; isilop masih Lo percaya aja... ""Teroris"" asli tuh ngebom penista agama atau berudu anak cucu PKI bukannya ngurusin RKUHP #pengalihanisubesar yg bnr2 lawak"
2022-12-07 15:12:53+00:00,RM_RajaMedia,"Perdebatan Di Paripurna RKUHP, Jubir PKS: Wakil Ketua DPR Tunjukan Sikap Tidak Demokratis! https://t.co/PVUIGoz8IB"
2022-12-07 15:12:27+00:00,dpr_zeni,"@catreonot Bukan berarti gue setuju rkuhp, tapi ya elu emang kontol aja sih bro"
2022-12-07 15:11:27+00:00,gulagarembata,@tvindonesiawkwk Bom bundir pas baruuu banget rkuhp disahin. Mana diframing pelakunya pun protes soal rkuhp. Baru kali ini ada teroris tp ngurusin rkuhp. Hehe
2022-12-07 15:10:10+00:00,Gypsy_an,Serius nanya... apa dampak ke kalian pribadi terhadap pengesahan RKUHP ? #RKUHP #RI #bisadipenjara #SemuaBisaKena
2022-12-07 15:09:35+00:00,Lycan4rmy,"Demo di jalanan umum.

Tertarik banget gak sih dgn RKUHP yg ini.

Negara tidak memberikan tempat atau fasilitas demo.
Tapi tiba2 keluar RUU demo.

Trus mau gimana dong.
Masa mau demo di lapangan bendera istana/DPRnMPR.
🤣🤣🤣🤣🤣"
2022-12-07 15:09:32+00:00,dpr_zeni,"@catreonot Yang ilang fokus elu, yg nyimpulin radikal = nolak rkuhp elu, terus yg salah orang lain. Ini bukan tentang gue yg terlalu naif, tp emang logika ini makhluk minus parah"
2022-12-07 15:08:48+00:00,deRipper,"RKUHP, KPK, Omnibuslaw, Reklamasi...apalagi yaaa

Makasih ya legacynya @jokowi ❤️❤️❤️ https://t.co/CpLDV8IkGq"
2022-12-07 15:08:30+00:00,Mrs_SSHY,"@theWONGSO @CNNIndonesia Buzzer Serius amat bahas drama Korea eh drama proyek terorisme bikinan Intel 😆. Teroris kok ngurusin RKUHP, harusnya dia ngebom penista agama bukannya ngurusin undang-undang! wkwk"
2022-12-07 15:07:34+00:00,dpr_zeni,"Gue bukan berarti setuju rkuhp, tapi ya elu emang kontol aja sih bro"
2022-12-07 15:07:05+00:00,rkufm_,AJI Menggelar Aksi di Berbagai Kota Menuntut Pemerintah dan DPR Menghapus Pasal Bermasalah di RKUHP https://t.co/LRBWNzf54o lewat @Radio Kayong Utara
2022-12-07 15:04:53+00:00,AditMKM,"Yang kemaren kesel gara-gara RKUHP bikin koruptor dipenjara cuma bentar.

Sebenernya yang kamu mau bukan itu. https://t.co/2zY0nrtJpa"
2022-12-07 15:02:51+00:00,somebrokefella,Kok ngepas ya ada kasus bom waktu penetapan RKUHP 🤔
2022-12-07 15:02:16+00:00,wis_ra_urus,"@pengarang_sajak @SemprulKyai Third wave capitalism deregulasi, industrialisasi, ekologi

Suruh baca KUHP ma RKUHP ja 🤣🤣🤣 deregulasi kok nga paham nyalahin CSiS ma barkley, njaluk didupak pak met cocotmu nyalahke CSiS nyetak ratusan tukang insiyur demi industrtrilisasi 🤣🤣🤣🤣 karsooonnnoooooo"
2022-12-07 15:00:05+00:00,Ryogartshop1,@UyokBack aneh teroris ko ngurusin rkuhp gada misi yg lebih heboh lagi gitu.. minimal ledakin pagar DPR kek jelas pesannya kuat soal RKUHP.. lah ini polsek..pelaku pk nma ISIS pula ap ga di ketawain..
2022-12-07 15:00:00+00:00,SeputariNews,"RKUHP sah menjadi undang-undang melalui sidang paripurna. Seluruh fraksi setuju, hanya satu orang anggota fraksi PKS yang tidak setuju dan memilih untuk walk out. YLD

#SeputariNews #RCTI #News #RKUHP #UU #KUHP #MA #PKS https://t.co/eWDySgTKJG"
2022-12-07 14:59:42+00:00,Foniks7,Untung RKUHP blm disahkan waktu itu...😭
2022-12-07 14:58:38+00:00,Ryogartshop1,@CongKene @UyokBack masalahnya teroris ko ngurusin rkuhp gada misi yg lebih heboh lagi gitu.. minimal ledakin pagar dpr kek jelas pesannya kuat soal RKUHP.. lah ini polsek..pelaku pk nma ISIS pula ap ga di ketawain..
2022-12-07 14:58:28+00:00,alexusman13,"@bobby_risakotta La wong sing perjuangkan masalah rkuhp lo ...
Kokmpodo clamitan ngomongin agama ...
Pada bego"" semua, sengaja nyerang isslam"
2022-12-07 14:56:58+00:00,starsslurvvly,"Tadi sempet lwat TL ‘RKUHP’ tentang kalau membuat keramaian dan mengusik tetangga (tengah malam) *maybe, itu di denda 10jt tp aku lupa itu akun manaa😭"
2022-12-07 14:56:41+00:00,dpr_zeni,"Yang ilang fokus elu, yg nyimpulin radikal = nolak rkuhp elu, terus yg salah orang lain. Ini bukan tentang gue yg terlalu naif, tp emang logika ini makhluk minus parah"
2022-12-07 14:55:22+00:00,anandra_jw,rkuhp dan bom bunuh diri? hehe
2022-12-07 14:54:46+00:00,Kipaskipas_ofc,"Salah satu pasal-pasal kontroversial di RKHUP #RKUHP #RKHUP #kipaskipasinaja #kipasgeneration 

https://t.co/DgwU98eb2x https://t.co/84GWCV51BP"
2022-12-07 14:53:20+00:00,Waras4ever,@UyokBack Pesannya adalah...siapa pun yg nolak RKUHP adalah teroris
